audio_path	language	perturbation	severity	reference	hypothesis	latency_s
data/processed/fleurs_perturbed/fr_017__clipping_clip0.3.wav	fr	clipping	0.3	la plupart des petites îles sont des nations indépendantes ou associées à la france et sont connues pour être des stations balnéaires de luxe	 La plupart des petites îles sont des nations indépendantes ou associées à la France et sont connues pour être des stations banaires de luxe.	0.9152396250001402
data/processed/fleurs_perturbed/fr_017__speed_spd0.9.wav	fr	speed	0.9	la plupart des petites îles sont des nations indépendantes ou associées à la france et sont connues pour être des stations balnéaires de luxe	 La plupart des petits sites sont des nations en dévendante, ou à ceci la France, et sont connus pour être une station gonéaire vieuse.	0.9127248820004752
data/processed/fleurs_perturbed/fr_017__speed_spd1.0.wav	fr	speed	1.0	la plupart des petites îles sont des nations indépendantes ou associées à la france et sont connues pour être des stations balnéaires de luxe	 La plupart des petites îles sont des nations indépendantes ou associées à la France et sont connues pour être des stations banaires de luxe.	0.8638712690008106
data/processed/fleurs_perturbed/fr_017__speed_spd1.1.wav	fr	speed	1.1	la plupart des petites îles sont des nations indépendantes ou associées à la france et sont connues pour être des stations balnéaires de luxe	 La plupart des publicités sont des missions dépendantes à ceci à la France et sont connues pour être aux stations de l'Anerrius.	0.8528421159999198
data/processed/fleurs_perturbed/fr_018__white_noise_snr5.wav	fr	white_noise	5.0	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée puisque les comètes sont entrées en collision avec la Ligée montagne.	1.2385456030006026
data/processed/fleurs_perturbed/fr_018__white_noise_snr10.wav	fr	white_noise	10.0	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée puisque les comètes sont entrées en covision avec elle il y a longtemps.	1.1449814950001382
data/processed/fleurs_perturbed/fr_018__white_noise_snr15.wav	fr	white_noise	15.0	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée puisque les comètes sont entrées en collision avec elle il y a longtemps.	1.1723807019998276
data/processed/fleurs_perturbed/fr_018__reverb_room0.1.wav	fr	reverb	0.1	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée, puisque les comètes sont entrées en collision avec elle il y a longtemps.	1.3707930259997738
data/processed/fleurs_perturbed/fr_018__reverb_room0.3.wav	fr	reverb	0.3	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques expertent comprendre comment les chorostes se forment et plus particulièrement comment les terres s'efforment, puisque les chorostes sont entrés en collision avec un autre en même temps.	1.6891433740001958
data/processed/fleurs_perturbed/fr_018__reverb_room0.5.wav	fr	reverb	0.5	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Ils nous certifient et espèrent comprendre comment les planètes sont formées et plus particulièrement comment les terres sont formées, puisque les complexes sont entrés en collision avec les lieux de l'ombre.	1.3223320560000502
data/processed/fleurs_perturbed/fr_018__clipping_clip0.7.wav	fr	clipping	0.7	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée puisque les comètes sont entrées en collision avec elle il y a longtemps.	1.1315054440001404
data/processed/fleurs_perturbed/fr_018__clipping_clip0.5.wav	fr	clipping	0.5	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée puisque les comètes sont entrées en collision avec elle il y a longtemps.	1.1143230790003145
data/processed/fleurs_perturbed/fr_018__clipping_clip0.3.wav	fr	clipping	0.3	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée puisque les comètes sont entrées en collision avec elle il y a longtemps.	1.0994440739996207
data/processed/fleurs_perturbed/fr_018__speed_spd0.9.wav	fr	speed	0.9	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée, puisque les comètes sont refusées en collision avec elle il y a longtemps.	1.2402742240001317
data/processed/fleurs_perturbed/fr_018__speed_spd1.0.wav	fr	speed	1.0	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée puisque les comètes sont entrées en collision avec elle il y a longtemps.	1.1157547069997236
data/processed/fleurs_perturbed/fr_018__speed_spd1.1.wav	fr	speed	1.1	les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps	 Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée puisque les comètes sont rentrés en collision avec Alie il y a longtemps.	1.1297669510004198
data/processed/fleurs_perturbed/fr_019__white_noise_snr5.wav	fr	white_noise	5.0	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne premier un territoire de Hong Kong et représente le principal centre d'intérêt pour les nouveaux territoires.	0.8290976360003697
data/processed/fleurs_perturbed/fr_019__white_noise_snr10.wav	fr	white_noise	10.0	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'entraînée pour de nombreux touristes.	0.9061566659993332
data/processed/fleurs_perturbed/fr_019__white_noise_snr15.wav	fr	white_noise	15.0	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	1.078554403000453
data/processed/fleurs_perturbed/fr_019__reverb_room0.1.wav	fr	reverb	0.1	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'usse de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	1.225337546999981
data/processed/fleurs_perturbed/fr_019__reverb_room0.3.wav	fr	reverb	0.3	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	0.9234879559999172
data/processed/fleurs_perturbed/fr_019__reverb_room0.5.wav	fr	reverb	0.5	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 Le M.Cole donne son invité à l'OMCole et le prévient que les principales choses en ont été réunies pour les nouveaux touristes.	0.9590602009993744
data/processed/fleurs_perturbed/fr_019__clipping_clip0.7.wav	fr	clipping	0.7	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	0.8216550010001811
data/processed/fleurs_perturbed/fr_019__clipping_clip0.5.wav	fr	clipping	0.5	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	0.853244617999735
data/processed/fleurs_perturbed/fr_019__clipping_clip0.3.wav	fr	clipping	0.3	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	0.8547431950000828
data/processed/fleurs_perturbed/fr_019__speed_spd0.9.wav	fr	speed	0.9	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	0.858504455000002
data/processed/fleurs_perturbed/fr_019__speed_spd1.0.wav	fr	speed	1.0	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	0.8467127789999722
data/processed/fleurs_perturbed/fr_019__speed_spd1.1.wav	fr	speed	1.1	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.	0.836016476999248
data/processed/fleurs_perturbed/fr_020__white_noise_snr5.wav	fr	white_noise	5.0	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Les éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	0.9900993709998148
data/processed/fleurs_perturbed/fr_020__white_noise_snr10.wav	fr	white_noise	10.0	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Les éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	0.9845194039999114
data/processed/fleurs_perturbed/fr_020__white_noise_snr15.wav	fr	white_noise	15.0	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Les éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	1.1057823609999105
data/processed/fleurs_perturbed/fr_020__reverb_room0.1.wav	fr	reverb	0.1	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Des éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	1.3982169959999735
data/processed/fleurs_perturbed/fr_020__reverb_room0.3.wav	fr	reverb	0.3	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Les éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	1.4215203980002116
data/processed/fleurs_perturbed/fr_020__reverb_room0.5.wav	fr	reverb	0.5	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Les éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	1.0557022289995075
data/processed/fleurs_perturbed/fr_020__clipping_clip0.7.wav	fr	clipping	0.7	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Des éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	0.9872542390003218
data/processed/fleurs_perturbed/fr_020__clipping_clip0.5.wav	fr	clipping	0.5	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Des éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	0.9793424299996332
data/processed/fleurs_perturbed/fr_020__clipping_clip0.3.wav	fr	clipping	0.3	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Des éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	0.9823946649994468
data/processed/fleurs_perturbed/fr_020__speed_spd0.9.wav	fr	speed	0.9	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Des éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	0.9788507290004418
data/processed/fleurs_perturbed/fr_020__speed_spd1.0.wav	fr	speed	1.0	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Des éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.	0.9559907719994952
data/processed/fleurs_perturbed/fr_020__speed_spd1.1.wav	fr	speed	1.1	des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or	 Les éléments comme le calcium et le potassium sont considérés comme des métaux. Dans ce mur, il y a aussi des métaux comme l'argent et l'or.	1.0247610520000308
data/processed/fleurs_perturbed/fr_021__white_noise_snr5.wav	fr	white_noise	5.0	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le chocolat chaud est conforme aux normes belges. Les jus de fil sont chers mais aussi morts.	0.7108606270003293
data/processed/fleurs_perturbed/fr_021__white_noise_snr10.wav	fr	white_noise	10.0	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le chocolat chaud est conforme aux normes belges. Les jus de fruits sont chers mais excellents.	0.6762673260000156
data/processed/fleurs_perturbed/fr_021__white_noise_snr15.wav	fr	white_noise	15.0	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le chocolat chaud est conforme aux normes belges. Les jus de frites sont chers mais excellents.	0.689999173000615
data/processed/fleurs_perturbed/fr_021__reverb_room0.1.wav	fr	reverb	0.1	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le chocolat chaud est conforme au darmbage. Les jus de fruits sont chers mais excellents.	0.778223109999999
data/processed/fleurs_perturbed/fr_021__reverb_room0.3.wav	fr	reverb	0.3	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Une choupera-cho est conforme au dents de bench. Les jus de fruits sont chers mais excellents.	0.9987629840006776
data/processed/fleurs_perturbed/fr_021__reverb_room0.5.wav	fr	reverb	0.5	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le choc à la chouille conforme dans un badge lui ajoute frissonchères au maximum.	0.960535202999381
data/processed/fleurs_perturbed/fr_021__clipping_clip0.7.wav	fr	clipping	0.7	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le chocolat chaud est conforme aux normes belges. Les jus de fruits sont chers mais excellents.	0.818147205999594
data/processed/fleurs_perturbed/fr_021__clipping_clip0.5.wav	fr	clipping	0.5	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le chocolat chaud est conforme aux normes badge. Les jus de fruits sont chers mais excellents.	0.6366928659999758
data/processed/fleurs_perturbed/fr_021__clipping_clip0.3.wav	fr	clipping	0.3	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le chocolat chaud est conforme aux normes badge. Les jus de fruits sont chers mais excellents.	0.6503511229993819
data/processed/fleurs_perturbed/fr_021__speed_spd0.9.wav	fr	speed	0.9	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le jus de frit est chère mais excellent.	0.3662779400001454
data/processed/fleurs_perturbed/fr_021__speed_spd1.0.wav	fr	speed	1.0	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le chocolat chaud est conforme aux normes belges. Les jus de fruits sont chers mais excellents.	0.662521626999478
data/processed/fleurs_perturbed/fr_021__speed_spd1.1.wav	fr	speed	1.1	le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents	 Le jouet est chaud et conforme au match, mais le jus de frise est très bien.	0.6129340609995779
data/processed/fleurs_perturbed/fr_022__white_noise_snr5.wav	fr	white_noise	5.0	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lantagne, expert de l'ennui sur la maladie, a déclaré que les piscines de l'ennui avaient probablement été causées par les casques bleus.	1.0878154170004564
data/processed/fleurs_perturbed/fr_022__white_noise_snr10.wav	fr	white_noise	10.0	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lantagne, expert de l'homie sur la maladie, a déclaré que des pides homies avaient probablement été causées par les casques bleus.	1.0015839389998291
data/processed/fleurs_perturbed/fr_022__white_noise_snr15.wav	fr	white_noise	15.0	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lantagne, experte de l'ONU sur la maladie, a déclaré que les pédémiques avaient probablement été causées par les casques bleus.	1.0163686579999194
data/processed/fleurs_perturbed/fr_022__reverb_room0.1.wav	fr	reverb	0.1	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lantagne, expert de l'OMU sur la maladie, a déclaré que l'épidémie avait probablement été causée par les casques bleus.	0.9786620740005674
data/processed/fleurs_perturbed/fr_022__reverb_room0.3.wav	fr	reverb	0.3	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Bontagne, expert de l'homogène sur la maladie, a déclaré que l'épidémie avait probablement été causée par le casque bleu.	1.0741933580002296
data/processed/fleurs_perturbed/fr_022__reverb_room0.5.wav	fr	reverb	0.5	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Le bataillon de la Tagne est expert de l'homogène sur le terrain avec l'air que le pied de route a un commandement déguisé par le casque bleu.	1.090567094999642
data/processed/fleurs_perturbed/fr_022__clipping_clip0.7.wav	fr	clipping	0.7	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lantagne, experte de l'ONU sur la maladie, a déclaré que l'épidémie avait probablement été causée par les casques bleus.	1.3474259509994226
data/processed/fleurs_perturbed/fr_022__clipping_clip0.5.wav	fr	clipping	0.5	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lantagne, experte de l'ONU sur la maladie, a déclaré que l'épidémie avait probablement été causée par les casques bleus.	1.3407993399996485
data/processed/fleurs_perturbed/fr_022__clipping_clip0.3.wav	fr	clipping	0.3	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lantagne, experte de l'ONU sur la maladie, a déclaré que l'épidémie avait probablement été causée par les casques bleus.	0.9933764050001628
data/processed/fleurs_perturbed/fr_022__speed_spd0.9.wav	fr	speed	0.9	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lontagne, experte de l'ONU sur la maladie, a déclaré que l'épidémie avait probablement été causée par le casque bleu.	0.99191595100001
data/processed/fleurs_perturbed/fr_022__speed_spd1.0.wav	fr	speed	1.0	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Lantagne, experte de l'ONU sur la maladie, a déclaré que l'épidémie avait probablement été causée par les casques bleus.	0.990172881000035
data/processed/fleurs_perturbed/fr_022__speed_spd1.1.wav	fr	speed	1.1	danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus	 Daniel Bontagne, expert de l'ONU sur la maladie, a déclaré que l'infidémie avait probablement été causée par les casques bleus.	1.005714741999327
data/processed/fleurs_perturbed/fr_023__white_noise_snr5.wav	fr	white_noise	5.0	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe des nombreux petits chats, y compris les chats de compagnie en liberté qui mangent des petits troncs, bien plus nombreux qu'en fait les ancêtres, les rongeurs et les verbes les bougés.	1.3077839910001785
data/processed/fleurs_perturbed/fr_023__white_noise_snr10.wav	fr	white_noise	10.0	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent des petites proies, bien plus nombreuses, comme les insectes, les rongeurs et les arges et les boseaux.	1.3020668700000897
data/processed/fleurs_perturbed/fr_023__white_noise_snr15.wav	fr	white_noise	15.0	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent des petites proies, bien plus nombreuses comme les insectes, les rongeurs, les arbres et les oiseaux.	1.2777924430001804
data/processed/fleurs_perturbed/fr_023__reverb_room0.1.wav	fr	reverb	0.1	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnons en liberté, qui mangent des petites proies, bien plus nombreuses comme les insectes, les rongeurs, les oiseaux et les oiseaux.	1.3137706520001302
data/processed/fleurs_perturbed/fr_023__reverb_room0.3.wav	fr	reverb	0.3	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe d'autres petits chats, y compris les chats de compagnie en liberté, qui mangent les petites proies, bien plus grosses comme les insectes, les rongeurs, les désins et les oiseaux.	1.6819233189999068
data/processed/fleurs_perturbed/fr_023__reverb_room0.5.wav	fr	reverb	0.5	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe des groupes de petits chats, y compris les jeux de compagnons de l'université, tout le monde que les musiques prend, de plus en plus nombreuses comme les insectes, les rongeons, les arbres et les oiseaux.	1.765874041000643
data/processed/fleurs_perturbed/fr_023__clipping_clip0.7.wav	fr	clipping	0.7	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent les petites proies, bien plus nombreuses comme les insectes, les rongeurs, les ors et les oiseaux.	1.274876876000235
data/processed/fleurs_perturbed/fr_023__clipping_clip0.5.wav	fr	clipping	0.5	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent les petites proies, bien plus nombreuses comme les insectes, les rongeurs, les ors et les oiseaux.	1.269242848000431
data/processed/fleurs_perturbed/fr_023__clipping_clip0.3.wav	fr	clipping	0.3	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent les petites proies, bien plus nombreuses comme les insectes, les rongeurs, les déserts et les oiseaux.	1.3224541039999167
data/processed/fleurs_perturbed/fr_023__speed_spd0.9.wav	fr	speed	0.9	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent les petites proies, bien plus nombreuses comme les insectes, les rongeurs, les indes et les oiseaux.	1.2864789429995651
data/processed/fleurs_perturbed/fr_023__speed_spd1.0.wav	fr	speed	1.0	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent les petites proies, bien plus nombreuses comme les insectes, les rongeurs, les ors et les oiseaux.	1.275950105999982
data/processed/fleurs_perturbed/fr_023__speed_spd1.1.wav	fr	speed	1.1	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnies en liberté, qui mangent les petites proies, bien plus nombreuses comme les insectes, les rongeurs, les arbres et les oiseaux.	1.2995192340003996
data/processed/fleurs_perturbed/fr_024__white_noise_snr5.wav	fr	white_noise	5.0	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 La fin de la vidéo est terminée, j'espère que vous avez apprécié la vidéo et que vous avez apprécié la vidéo.	0.8110178499991889
data/processed/fleurs_perturbed/fr_024__white_noise_snr10.wav	fr	white_noise	10.0	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a entronisé hier un nouveau conseil littoral provisoire, c'est le fait qu'il compose une neuve mort.	0.9518863539997257
data/processed/fleurs_perturbed/fr_024__white_noise_snr15.wav	fr	white_noise	15.0	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intronisé hier un nouveau conseil électoral provisoire, c'est le pays composé de neuves membres.	1.0558501979994617
data/processed/fleurs_perturbed/fr_024__reverb_room0.1.wav	fr	reverb	0.1	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intronisé hier un nouveau conseil électoral provisoire, CEP, composé de 9 membres.	1.0518710039996222
data/processed/fleurs_perturbed/fr_024__reverb_room0.3.wav	fr	reverb	0.3	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intromisé hier un nouveau conseil électoral provisoire, CEP, composé de 9 membres.	0.7802842159999273
data/processed/fleurs_perturbed/fr_024__reverb_room0.5.wav	fr	reverb	0.5	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intronisé hier un nouveau conseil lectoral provisoire, CEP composé de 9 membres.	0.694527626999843
data/processed/fleurs_perturbed/fr_024__clipping_clip0.7.wav	fr	clipping	0.7	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intronisé hier un nouveau Conseil électoral provisoire, CEP, composé de neuf membres.	0.7251726450003844
data/processed/fleurs_perturbed/fr_024__clipping_clip0.5.wav	fr	clipping	0.5	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intronisé hier un nouveau Conseil électoral provisoire, CEP, composé de neuf membres.	0.7341912169995339
data/processed/fleurs_perturbed/fr_024__clipping_clip0.3.wav	fr	clipping	0.3	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intronisé hier un nouveau Conseil électoral provisoire, CEP, composé de neuf membres.	0.7555705330005367
data/processed/fleurs_perturbed/fr_024__speed_spd0.9.wav	fr	speed	0.9	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Votre émette a été improvisée hier au conseil électoral provisoire. C'est le fait de composer nos 9 mots.	0.9048868489999222
data/processed/fleurs_perturbed/fr_024__speed_spd1.0.wav	fr	speed	1.0	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intronisé hier un nouveau Conseil électoral provisoire, CEP, composé de neuf membres.	0.7500364979996448
