audio_path	language	perturbation	severity	reference	hypothesis	latency_s
data/processed/fleurs_perturbed/fr_070__speed_spd0.9.wav	fr	speed	0.9	le bureau de gestion des urgences des îles mariannes du nord a déclaré qu'aucun dégât n'avait été signalé dans ce pays	 Le bureau de gestion des urgences des îles Marianne du Nord a déclaré qu'aucun des vins d'habiter était signalé dans ce pays.	1.3080503680002948
data/processed/fleurs_perturbed/fr_070__speed_spd1.0.wav	fr	speed	1.0	le bureau de gestion des urgences des îles mariannes du nord a déclaré qu'aucun dégât n'avait été signalé dans ce pays	 Le bureau de gestion des urgences des îles Marianne du Nord a déclaré qu'aucun dégât n'avait été signalé dans ce pays.	1.3074702379999508
data/processed/fleurs_perturbed/fr_070__speed_spd1.1.wav	fr	speed	1.1	le bureau de gestion des urgences des îles mariannes du nord a déclaré qu'aucun dégât n'avait été signalé dans ce pays	 Le bureau de gestion des urgences des îles Nordiennes du Nord a déclaré qu'aucun des viols n'avait été signalé dans ce pays.	1.447624901999916
data/processed/fleurs_perturbed/fr_071__white_noise_snr5.wav	fr	white_noise	5.0	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les éducations font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	2.3665642429996296
data/processed/fleurs_perturbed/fr_071__white_noise_snr10.wav	fr	white_noise	10.0	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les discussions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.7642834779999248
data/processed/fleurs_perturbed/fr_071__white_noise_snr15.wav	fr	white_noise	15.0	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les discussions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.7294979819998844
data/processed/fleurs_perturbed/fr_071__reverb_room0.1.wav	fr	reverb	0.1	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.7677565030007827
data/processed/fleurs_perturbed/fr_071__reverb_room0.3.wav	fr	reverb	0.3	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait enlever ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.7356939869996495
data/processed/fleurs_perturbed/fr_071__reverb_room0.5.wav	fr	reverb	0.5	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les électriciens font partie intégrante de n'importe quelle classe de l'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un volet en bus n'est pas envisageable.	1.8390382400002636
data/processed/fleurs_perturbed/fr_071__clipping_clip0.7.wav	fr	clipping	0.7	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les discussions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	2.060918268000023
data/processed/fleurs_perturbed/fr_071__clipping_clip0.5.wav	fr	clipping	0.5	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les discussions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	2.010153538999475
data/processed/fleurs_perturbed/fr_071__clipping_clip0.3.wav	fr	clipping	0.3	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.7923267169999235
data/processed/fleurs_perturbed/fr_071__speed_spd0.9.wav	fr	speed	0.9	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.779835326000466
data/processed/fleurs_perturbed/fr_071__speed_spd1.0.wav	fr	speed	1.0	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.7844157919998906
data/processed/fleurs_perturbed/fr_071__speed_spd1.1.wav	fr	speed	1.1	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.7775691879996884
data/processed/fleurs_perturbed/fr_072__white_noise_snr5.wav	fr	white_noise	5.0	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lourds sont les chats les plus sociables, vivant en grand groupe appelés moutes.	0.8661950929999875
data/processed/fleurs_perturbed/fr_072__white_noise_snr10.wav	fr	white_noise	10.0	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grands groupes appelés mutes.	0.8338532090001536
data/processed/fleurs_perturbed/fr_072__white_noise_snr15.wav	fr	white_noise	15.0	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grands groupes appelés meutes.	1.0203395360003924
data/processed/fleurs_perturbed/fr_072__reverb_room0.1.wav	fr	reverb	0.1	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grand groupe appelés meutes.	1.0066262579994145
data/processed/fleurs_perturbed/fr_072__reverb_room0.3.wav	fr	reverb	0.3	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Il est bon sur les chaînes les plus sociables, vivant en regroupe appelée « neutre ».	0.9912901249999777
data/processed/fleurs_perturbed/fr_072__reverb_room0.5.wav	fr	reverb	0.5	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les maillots sont les gens accusés de s'avouer vivants en rencontre avec les hôtes.	0.9693774080005824
data/processed/fleurs_perturbed/fr_072__clipping_clip0.7.wav	fr	clipping	0.7	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grand groupe appelés meutes.	0.7928994369995053
data/processed/fleurs_perturbed/fr_072__clipping_clip0.5.wav	fr	clipping	0.5	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grands groupes appelés meutes.	0.8101923829999578
data/processed/fleurs_perturbed/fr_072__clipping_clip0.3.wav	fr	clipping	0.3	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grands groupes appelés meutes.	0.8179581379999945
data/processed/fleurs_perturbed/fr_072__speed_spd0.9.wav	fr	speed	0.9	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grand groupe appelé meutes.	0.7939426809998622
data/processed/fleurs_perturbed/fr_072__speed_spd1.0.wav	fr	speed	1.0	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grand groupe appelés meutes.	0.7859277019997535
data/processed/fleurs_perturbed/fr_072__speed_spd1.1.wav	fr	speed	1.1	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables, vivant en grand groupe appelés meutes.	0.8306839849992684
data/processed/fleurs_perturbed/fr_073__white_noise_snr5.wav	fr	white_noise	5.0	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus singulières de l'histoire du monde cité chinoise. Des milliers de personnes sont mortes au combat pour se faire sur le trône du grand palais Xi'an.	1.8428410359992995
data/processed/fleurs_perturbed/fr_073__white_noise_snr10.wav	fr	white_noise	10.0	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'intriguité chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.	2.228740084000492
data/processed/fleurs_perturbed/fr_073__white_noise_snr15.wav	fr	white_noise	15.0	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.	2.382219635999718
data/processed/fleurs_perturbed/fr_073__reverb_room0.1.wav	fr	reverb	0.1	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'Antiquité chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.	1.9745993869992162
data/processed/fleurs_perturbed/fr_073__reverb_room0.3.wav	fr	reverb	0.3	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois lois ont été l'une des époques les plus extraordinaires de l'histoire de l'Antiquité chinoise. Des milliers de personnes sont mortes au combat pour se asseoir sur le trône du grand palais Chilin.	1.8825934209999104
data/processed/fleurs_perturbed/fr_073__reverb_room0.5.wav	fr	reverb	0.5	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois millions ont été remis à ces papiers pour s'enlever de l'histoire de l'antiquité chinoise. Les milliers de personnes sont nées au combat pour se soigner sur le trône et le remplacer « Chine ».	1.8570860210002138
data/processed/fleurs_perturbed/fr_073__clipping_clip0.7.wav	fr	clipping	0.7	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'Antiquité chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.	1.964050476999546
data/processed/fleurs_perturbed/fr_073__clipping_clip0.5.wav	fr	clipping	0.5	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'Antiquité chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.	2.1826268989998425
data/processed/fleurs_perturbed/fr_073__clipping_clip0.3.wav	fr	clipping	0.3	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'Antiquité chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.	2.3499874509998335
data/processed/fleurs_perturbed/fr_073__speed_spd0.9.wav	fr	speed	0.9	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus ordinaire de l'histoire de l'antiquité chinoise. Des milliers de personnes sont mortes au combat pour se sentir sur le trône du grand palais Xi'an.	1.851965167000344
data/processed/fleurs_perturbed/fr_073__speed_spd1.0.wav	fr	speed	1.0	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'Antiquité chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.	1.9633277210004962
data/processed/fleurs_perturbed/fr_073__speed_spd1.1.wav	fr	speed	1.1	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus extraordinaires de l'histoire de l'antiquité chinoise. Des milliers de personnes sont mortes au combat pour se sentir sur le trône du grand palais Chih-Lan.	1.935512361000292
data/processed/fleurs_perturbed/fr_074__white_noise_snr5.wav	fr	white_noise	5.0	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Il y avait pas forcément de zonaux à yachts dans les archipels, mais sur une maquille.	0.935929419999411
data/processed/fleurs_perturbed/fr_074__white_noise_snr10.wav	fr	white_noise	10.0	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Il n'y avait pas forcément de zonvalliote dans les archipels, mais sur les lacs.	0.9600141109995093
data/processed/fleurs_perturbed/fr_074__white_noise_snr15.wav	fr	white_noise	15.0	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht dans les archipels, mais sur le lac.	0.8471468560001085
data/processed/fleurs_perturbed/fr_074__reverb_room0.1.wav	fr	reverb	0.1	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs.	1.0089318290001756
data/processed/fleurs_perturbed/fr_074__reverb_room0.3.wav	fr	reverb	0.3	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht dans les archipels, mais si on est lac.	1.0812040539994996
data/processed/fleurs_perturbed/fr_074__reverb_room0.5.wav	fr	reverb	0.5	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un pilote dans les archipels, mais si on est bac.	1.2021005899996453
data/processed/fleurs_perturbed/fr_074__clipping_clip0.7.wav	fr	clipping	0.7	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs.	0.8464577619997726
data/processed/fleurs_perturbed/fr_074__clipping_clip0.5.wav	fr	clipping	0.5	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs.	0.8560649470000499
data/processed/fleurs_perturbed/fr_074__clipping_clip0.3.wav	fr	clipping	0.3	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs.	0.8459909490002246
data/processed/fleurs_perturbed/fr_074__speed_spd0.9.wav	fr	speed	0.9	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'aurez pas forcément besoin d'un yacht dans les archipels, d'ici au Nénac.	0.9862435000004552
data/processed/fleurs_perturbed/fr_074__speed_spd1.0.wav	fr	speed	1.0	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs.	0.8619193089998589
data/processed/fleurs_perturbed/fr_074__speed_spd1.1.wav	fr	speed	1.1	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht, mais des archipels, des sur-villages.	0.9312670319995959
data/processed/fleurs_perturbed/fr_075__white_noise_snr5.wav	fr	white_noise	5.0	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur le risque de mauvais temps pouvant affecter leur région de destination, sachant que cela peut avoir une incidence sur les vertiginaires qui nous ont pris un visage.	1.748075773999517
data/processed/fleurs_perturbed/fr_075__white_noise_snr10.wav	fr	white_noise	10.0	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qui l'ont pris en visage.	1.782660343000316
data/processed/fleurs_perturbed/fr_075__white_noise_snr15.wav	fr	white_noise	15.0	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	2.191263446999983
data/processed/fleurs_perturbed/fr_075__reverb_room0.1.wav	fr	reverb	0.1	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	1.9481587790005506
data/processed/fleurs_perturbed/fr_075__reverb_room0.3.wav	fr	reverb	0.3	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	1.7755920579993472
data/processed/fleurs_perturbed/fr_075__reverb_room0.5.wav	fr	reverb	0.5	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pour moins affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qui nous envisagent.	1.7135176799993133
data/processed/fleurs_perturbed/fr_075__clipping_clip0.7.wav	fr	clipping	0.7	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant infecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	1.765680278000218
data/processed/fleurs_perturbed/fr_075__clipping_clip0.5.wav	fr	clipping	0.5	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	1.761140227999931
data/processed/fleurs_perturbed/fr_075__clipping_clip0.3.wav	fr	clipping	0.3	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pourront affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	1.8265751310000269
data/processed/fleurs_perturbed/fr_075__speed_spd0.9.wav	fr	speed	0.9	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	2.294224810000742
data/processed/fleurs_perturbed/fr_075__speed_spd1.0.wav	fr	speed	1.0	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant infecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	1.7913729730007617
data/processed/fleurs_perturbed/fr_075__speed_spd1.1.wav	fr	speed	1.1	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pour en affecter une région de destination, sachant que cela peut avoir une incidence sur les études à la prise en visage.	1.7157104389998494
data/processed/fleurs_perturbed/fr_076__white_noise_snr5.wav	fr	white_noise	5.0	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.	1.041947994000111
data/processed/fleurs_perturbed/fr_076__white_noise_snr10.wav	fr	white_noise	10.0	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré. Cette restauration se poursuit jusqu'à aujourd'hui.	1.0401344490001065
data/processed/fleurs_perturbed/fr_076__white_noise_snr15.wav	fr	white_noise	15.0	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.	1.0583881499997005
data/processed/fleurs_perturbed/fr_076__reverb_room0.1.wav	fr	reverb	0.1	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré. Cette restauration se poursuit jusqu'à aujourd'hui.	1.0637625879999177
data/processed/fleurs_perturbed/fr_076__reverb_room0.3.wav	fr	reverb	0.3	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré. Cette restauration se poursuit jusqu'à aujourd'hui.	1.0544644100000369
data/processed/fleurs_perturbed/fr_076__reverb_room0.5.wav	fr	reverb	0.5	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré. Cette restauration se poursuit jusqu'à aujourd'hui.	1.281419556000401
data/processed/fleurs_perturbed/fr_076__clipping_clip0.7.wav	fr	clipping	0.7	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.	1.4732050580005307
data/processed/fleurs_perturbed/fr_076__clipping_clip0.5.wav	fr	clipping	0.5	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.	1.2273944999997184
data/processed/fleurs_perturbed/fr_076__clipping_clip0.3.wav	fr	clipping	0.3	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré. Cette restauration se poursuit jusqu'à aujourd'hui.	1.0607675900000686
data/processed/fleurs_perturbed/fr_076__speed_spd0.9.wav	fr	speed	0.9	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré. Cette restauration se poursuit jusqu'à aujourd'hui.	1.0492392020005354
data/processed/fleurs_perturbed/fr_076__speed_spd1.0.wav	fr	speed	1.0	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.	1.0557913459997508
data/processed/fleurs_perturbed/fr_076__speed_spd1.1.wav	fr	speed	1.1	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré et cette restauration se continue jusqu'à aujourd'hui.	0.9936814869997761
data/processed/fleurs_perturbed/fr_077__white_noise_snr5.wav	fr	white_noise	5.0	selon certaines sources il aurait une vingtaine d'années. dans une déclaration bieber a déclaré : « bien que je n'aie pas été présent ni directement impliqué dans ce tragique accident mes pensées et prières vont à la famille de la victime. »	 Selon certaines sources, il aurait une vingtaine d'années avant la déclaration. Bieber a déclaré « Bien que je n'ai pas été présent directement à tout ce tragédie, je me suis pensé et prié avant à la famille de la victime. »	1.9971093479998672
data/processed/fleurs_perturbed/fr_077__white_noise_snr10.wav	fr	white_noise	10.0	selon certaines sources il aurait une vingtaine d'années. dans une déclaration bieber a déclaré : « bien que je n'aie pas été présent ni directement impliqué dans ce tragique accident mes pensées et prières vont à la famille de la victime. »	 Selon certaines sources, il aurait une vingtaine d'années avant la déclaration. Bieber a déclaré « Bien que je n'ai pas été présent ni directement impliqué dans ce tragique accident, mes pensées et prières vont à la famille de la victime. »	1.9962445310002295
data/processed/fleurs_perturbed/fr_077__white_noise_snr15.wav	fr	white_noise	15.0	selon certaines sources il aurait une vingtaine d'années. dans une déclaration bieber a déclaré : « bien que je n'aie pas été présent ni directement impliqué dans ce tragique accident mes pensées et prières vont à la famille de la victime. »	 Selon certaines sources, il aurait une vingtaine d'années. Dans la déclaration, Bieber a déclaré « Bien que je n'ai pas été présent ni directement impliqué dans ce tragique accident, mes pensées et prières vont à la famille de la victime. »	2.3457678529994155
data/processed/fleurs_perturbed/fr_077__reverb_room0.1.wav	fr	reverb	0.1	selon certaines sources il aurait une vingtaine d'années. dans une déclaration bieber a déclaré : « bien que je n'aie pas été présent ni directement impliqué dans ce tragique accident mes pensées et prières vont à la famille de la victime. »	 Selon certaines sources, il aurait une vingtaine d'années dans la déclaration, Wilber a déclaré « Bien que je n'ai pas été présent ni directement impliqué dans ce tragique accident, mes pensées et prières vont à la famille de la victime. »	2.2883241819999967
data/processed/fleurs_perturbed/fr_077__reverb_room0.3.wav	fr	reverb	0.3	selon certaines sources il aurait une vingtaine d'années. dans une déclaration bieber a déclaré : « bien que je n'aie pas été présent ni directement impliqué dans ce tragique accident mes pensées et prières vont à la famille de la victime. »	 Selon certaines sources, il y avait une vingtaine d'années dans la déclaration, Buehler a déclaré « Bien que je n'ai pas été présente ou directement impliquée dans ce tragique accident, mes pensées et prières vont à la famille de la victime. »	2.173192090000157
